movie_id,title,year,studio,genres,runtime_minutes,total_gross,averagerating,popularity
tt1981677,pitch perfect,2012,Uni.,"Comedy,Music,Romance",112.0,115300000,7.2,13.886
tt1535438,hope springs,2012,Sony,"Comedy,Drama,Romance",100.0,114200000,6.3,8.313
tt1623288,paranorman,2012,Focus,"Adventure,Animation,Comedy",92.0,107100000,7.0,13.32
tt1790886,the campaign,2012,WB,Comedy,85.0,104900000,6.1,10.266
tt1636826,project x,2012,WB,Comedy,88.0,102700000,6.7,9.715
tt1636826,project x,2012,WB,Comedy,88.0,102700000,6.7,1.39
tt1560985,the devil inside,2012,Par.,Horror,83.0,101800000,4.2,7.403
tt1327194,the lucky one,2012,WB,"Drama,Romance",101.0,99400000,6.5,13.14
tt1524137,contraband,2012,Uni.,"Action,Crime,Drama",109.0,96200000,6.5,12.357
tt1621045,think like a man,2012,SGem,"Comedy,Romance",122.0,96000000,6.6,5.905
tt1758830,this is 40,2012,Uni.,"Comedy,Romance",134.0,88000000,6.2,8.132
tt0431021,the possession,2012,LGF,"Horror,Mystery,Thriller",92.0,85400000,5.9,8.978
tt1586265,what to expect when you're expecting,2012,LGF,"Comedy,Drama,Romance",110.0,84400000,5.7,12.27
tt2330866,the thieves,2012,WGUSA,"Action,Comedy,Crime",135.0,83486000,6.8,7.56
tt1142977,frankenweenie,2012,BV,"Animation,Comedy,Family",87.0,81500000,7.0,14.627
tt1591479,act of valor,2012,Rela.,"Action,Adventure,Drama",110.0,81300000,6.5,12.197
tt1922777,sinister,2012,LG/S,"Horror,Mystery,Thriller",110.0,77700000,6.8,0.6
tt1922777,sinister,2012,LG/S,"Horror,Mystery,Thriller",110.0,77700000,6.8,13.117
tt2023453,diary of a wimpy kid: dog days,2012,Fox,"Comedy,Family",94.0,77100000,6.3,11.36
tt1859650,to rome with love,2012,SPC,"Comedy,Music,Romance",112.0,73300000,6.3,9.563
tt1648179,here comes the boom,2012,Sony,"Action,Comedy,Sport",105.0,73100000,6.4,10.265
tt1781769,anna karenina,2012,Focus,"Drama,Romance",129.0,68900000,6.6,9.987
tt1298649,the watch,2012,Fox,"Action,Comedy,Horror",102.0,68300000,5.7,10.228
tt1748122,moonrise kingdom,2012,Focus,"Adventure,Comedy,Drama",94.0,68300000,7.8,14.086
tt1336608,rock of ages,2012,WB (NL),"Comedy,Drama,Musical",123.0,59400000,5.9,11.369
tt1232200,that's my boy,2012,Sony,Comedy,116.0,57700000,5.6,12.817
tt1462769,the odd life of timothy green,2012,BV,"Comedy,Drama,Family",105.0,56100000,6.6,9.216
tt0383010,the three stooges,2012,Fox,"Comedy,Family",92.0,54800000,5.1,9.358
tt1195478,the five-year engagement,2012,Uni.,"Comedy,Romance",124.0,53900000,6.2,10.729
tt1212450,lawless,2012,Wein.,"Crime,Drama",116.0,53700000,7.3,12.147
tt0485985,red tails,2012,Fox,"Action,Adventure,Drama",125.0,50389000,5.9,10.247
tt2083383,trouble with the curve,2012,WB,"Drama,Sport",111.0,49000000,6.8,8.548
tt1855199,end of watch,2012,ORF,"Action,Crime,Drama",109.0,48100000,7.6,13.152
tt1568338,man on a ledge,2012,LG/S,"Action,Adventure,Crime",102.0,46200000,6.6,11.263
tt1582507,house at the end of the street,2012,Rela.,"Drama,Horror,Thriller",101.0,44300000,5.6,8.72
tt1694020,the guilt trip,2012,Par.,"Comedy,Drama",95.0,41800000,5.8,8.939
tt1764234,killing them softly,2012,Wein.,"Crime,Thriller",97.0,37900000,6.2,11.298
tt1991245,chernobyl diaries,2012,WB,"Horror,Mystery,Thriller",86.0,37100000,5.0,14.658
tt1598828,one for the money,2012,LGF,"Action,Comedy,Crime",91.0,36900000,5.3,8.62
tt1343727,dredd,2012,LGF,"Action,Crime,Sci-Fi",95.0,35600000,7.1,13.223
tt1764183,arbitrage,2012,RAtt.,"Drama,Thriller",107.0,35500000,6.6,12.14
tt1222815,chimpanzee,2012,BV,Documentary,78.0,34900000,7.2,4.5
tt1712170,alex cross,2012,LG/S,"Action,Crime,Mystery",101.0,34600000,5.1,9.962
tt1792647,cirque du soleil: worlds away,2012,Par.,Fantasy,91.0,34100000,6.8,6.538
tt1659337,the perks of being a wallflower,2012,LG/S,Drama,103.0,33300000,8.0,15.148
tt2215719,katy perry: part of me,2012,Par.,"Documentary,Music",93.0,32700000,5.9,7.139
tt1592525,lockout,2012,FD,"Action,Sci-Fi,Thriller",95.0,32200000,6.1,11.273
tt1710396,joyful noise,2012,WB,"Comedy,Drama,Music",118.0,31126000,5.8,6.787
tt1547234,premium rush,2012,Sony,"Action,Crime,Thriller",91.0,31100000,6.5,12.484
tt1486192,the raven,2012,Rela.,"Crime,Mystery,Thriller",110.0,29600000,6.4,0.6
tt1486192,the raven,2012,Rela.,"Crime,Mystery,Thriller",110.0,29600000,6.4,8.635
tt2077833,rowdy rathore,2012,UTV,Action,140.0,29377000,5.9,4.562
tt1728986,bol bachchan,2012,FIP,"Action,Comedy,Drama",155.0,28800000,5.5,3.329
tt1560747,the master,2012,Wein.,Drama,138.0,28299999,7.1,12.829
tt1560747,the master,2012,Wein.,Drama,138.0,28299999,7.1,0.6
tt2053425,rust and bone,2012,SPC,"Drama,Romance",120.0,25800000,7.5,8.879
tt1430615,big miracle,2012,Uni.,"Biography,Drama,Family",107.0,24800000,6.5,6.76
tt0975645,hitchcock,2012,FoxS,"Biography,Comedy,Drama",98.0,23600000,6.8,9.407
tt0763831,a thousand words,2012,P/DW,"Comedy,Drama",91.0,22100000,5.9,8.017
tt1655460,wanderlust,2012,Uni.,"Comedy,Romance",98.0,21700000,5.6,9.896
tt2125435,beasts of the southern wild,2012,FoxS,"Adventure,Drama,Fantasy",93.0,21100000,7.3,7.53
tt1602620,amour,2012,SPC,"Drama,Romance",127.0,19800000,7.9,10.705
tt1258972,the man with the iron fists,2012,Uni.,Action,95.0,19699999,5.4,15.457
tt1931533,seven psychopaths,2012,CBS,"Comedy,Crime",110.0,19400000,7.2,10.967
tt1838544,gone,2012,LG/S,"Action,Adventure,Drama",94.0,18100000,5.9,1.057
tt1838544,gone,2012,LG/S,"Action,Adventure,Drama",94.0,18100000,5.9,8.938
tt2230954,gone,2012,LG/S,Drama,50.0,18100000,6.6,1.057
tt2230954,gone,2012,LG/S,Drama,50.0,18100000,6.6,8.938
tt1366365,the cold light of day,2012,LG/S,"Action,Thriller",93.0,16900000,4.9,8.974
tt1840417,the words,2012,CBS,"Drama,Mystery,Romance",102.0,13200000,7.1,7.201
tt1920849,bachelorette,2012,RTWC,"Comedy,Romance",87.0,11948000,5.3,7.05
tt1663143,fun size,2012,Par.,"Adventure,Comedy",86.0,11400000,5.4,7.072
tt1307068,seeking a friend for the end of the world,2012,Focus,"Adventure,Comedy,Drama",101.0,9700000,6.7,8.092
tt1433822,the apparition,2012,WB,"Horror,Thriller",83.0,9600000,4.1,7.714
tt1433822,the apparition,2012,WB,"Horror,Thriller",83.0,9600000,4.1,7.913
tt1866249,the sessions,2012,FoxS,"Biography,Comedy,Drama",95.0,9100000,7.2,6.46
tt1839492,ruby sparks,2012,FoxS,"Comedy,Drama,Fantasy",104.0,9100000,7.2,9.624
tt1477855,hyde park on hudson,2012,Focus,"Biography,Comedy,Drama",94.0,8900000,5.9,7.002
tt0337692,on the road,2012,IFC,"Adventure,Drama,Romance",124.0,8744000,6.1,8.919
tt1714203,piranha 3dd,2012,W/Dim.,"Comedy,Horror",83.0,8477000,3.7,11.544
tt1440732,bel ami,2012,Magn.,"Drama,History,Romance",102.0,8319999,5.4,6.831
tt1034314,iron sky,2012,EOne,"Action,Comedy,Sci-Fi",93.0,8122000,5.9,9.419
tt1702425,casa de mi padre,2012,LGF,"Comedy,Western",84.0,8000000,5.5,7.691
tt1276419,a royal affair,2012,Magn.,"Biography,Drama,History",137.0,7500000,7.6,7.637
tt1480656,cosmopolis,2012,EOne,"Drama,Fantasy",109.0,6064000,5.0,7.702
tt1629757,chasing mavericks,2012,Fox,"Biography,Drama,Sport",116.0,6000600,7.2,6.546
tt1817676,girl in progress,2012,LGF,"Comedy,Drama",93.0,4600000,5.6,6.556
tt1368440,branded,2012,RAtt.,"Drama,Fantasy,Thriller",106.0,3754000,4.7,5.461
tt1966604,the imposter,2012,IM,"Biography,Crime,Documentary",99.0,1998000,7.5,8.423
tt1602472,2 days in new york,2012,Magn.,"Comedy,Drama,Romance",96.0,1633000,6.0,7.385
tt1132449,lay the favorite,2012,RTWC,"Comedy,Drama,Romance",94.0,1621000,4.8,6.728
tt1678051,soldiers of fortune,2012,RAtt.,"Action,Thriller",94.0,1538900,4.3,6.961
tt2670556,i wish,2012,Magn.,Fantasy,81.0,1546000,8.2,6.138
tt1496422,the paperboy,2012,MNE,"Crime,Drama,Mystery",107.0,1354000,5.8,8.143
tt1659343,universal soldier: day of reckoning,2012,Magn.,"Action,Horror,Mystery",114.0,369500,5.1,8.257
tt2294629,frozen,2013,BV,"Adventure,Animation,Comedy",102.0,1276400000,7.5,9.678
tt2294629,frozen,2013,BV,"Adventure,Animation,Comedy",102.0,1276400000,7.5,26.183
tt1300854,iron man 3,2013,BV,"Action,Adventure,Sci-Fi",130.0,1214800000,7.2,32.093
tt1690953,despicable me 2,2013,Uni.,"Adventure,Animation,Comedy",98.0,970800000,7.4,19.014
tt1170358,the hobbit: the desolation of smaug,2013,WB (NL),"Adventure,Fantasy",161.0,958399999,7.8,21.275
tt1951264,the hunger games: catching fire,2013,LGF,"Action,Adventure,Sci-Fi",146.0,865000000,7.5,20.187
tt1905041,fast & furious 6,2013,Uni.,"Action,Crime,Thriller",130.0,788700000,7.1,2.114
tt1453405,monsters university,2013,BV,"Adventure,Animation,Comedy",104.0,744200000,7.3,20.33
tt1454468,gravity,2013,WB,"Drama,Sci-Fi,Thriller",91.0,723200000,7.7,27.836
tt0770828,man of steel,2013,WB,"Action,Adventure,Sci-Fi",143.0,668000000,7.1,27.667
tt1981115,thor: the dark world,2013,BV,"Action,Adventure,Fantasy",112.0,644600000,6.9,31.014
tt0481499,the croods,2013,Fox,"Action,Adventure,Animation",98.0,587200000,7.2,16.29
tt0816711,world war z,2013,Par.,"Action,Adventure,Horror",116.0,540000000,7.0,14.582
tt1623205,oz the great and powerful,2013,BV,"Adventure,Family,Fantasy",130.0,493299999,6.3,13.377
tt1408101,star trek into darkness,2013,Par.,"Action,Adventure,Sci-Fi",132.0,467400000,7.7,20.487
tt1430132,the wolverine,2013,Fox,"Action,Adventure,Sci-Fi",126.0,414900000,6.7,4.323
tt1663662,pacific rim,2013,WB,"Action,Adventure,Sci-Fi",131.0,411000000,6.9,16.759
tt0993846,the wolf of wall street,2013,Par.,"Biography,Crime,Drama",180.0,392000000,8.2,29.518
tt1583421,g.i. joe: retaliation,2013,Par.,"Action,Adventure,Sci-Fi",110.0,375700000,5.8,15.065
tt1951261,the hangover part iii,2013,WB,"Adventure,Comedy,Crime",100.0,362000000,5.8,18.519
tt1670345,now you see me,2013,LG/S,"Crime,Mystery,Thriller",115.0,351700000,7.3,16.646
tt2017020,the smurfs 2,2013,Sony,"Adventure,Animation,Comedy",105.0,347500000,5.4,12.941
tt1457767,the conjuring,2013,WB (NL),"Horror,Mystery,Thriller",112.0,319500000,7.5,18.886
tt1606378,a good day to die hard,2013,Fox,"Action,Thriller",98.0,304600000,5.3,15.858
tt1483013,oblivion,2013,Uni.,"Action,Adventure,Sci-Fi",124.0,286200000,7.0,18.534
tt1535108,elysium,2013,TriS,"Action,Drama,Sci-Fi",109.0,286200000,6.6,17.663
tt1860353,turbo,2013,Fox,"Adventure,Animation,Comedy",96.0,282500000,6.4,14.876
tt1985966,cloudy with a chance of meatballs 2,2013,Sony,"Adventure,Animation,Comedy",95.0,274300000,6.4,18.335
tt1723121,we're the millers,2013,WB (NL),"Comedy,Crime",110.0,270000000,7.0,14.746
tt0848537,epic,2013,Fox,"Adventure,Animation,Family",102.0,268400000,6.7,13.995
tt1210819,the lone ranger,2013,BV,"Action,Adventure,Western",150.0,260500000,6.4,12.482
tt1800241,american hustle,2013,Sony,"Crime,Drama",138.0,251200000,7.2,12.481
tt1800241,american hustle,2013,Sony,"Crime,Drama",138.0,251200000,7.2,12.481
tt2191701,grown ups 2,2013,Sony,Comedy,101.0,246999999,5.4,11.289
tt1815862,after earth,2013,Sony,"Action,Adventure,Drama",100.0,243800000,4.8,14.415
tt1691917,planes,2013,BV,"Adventure,Animation,Comedy",91.0,239300000,5.7,13.956
tt2404463,the heat,2013,Fox,"Action,Comedy,Crime",117.0,229900000,6.6,16.912
tt1535109,captain phillips,2013,Sony,"Biography,Drama,Thriller",134.0,218800000,7.8,15.483
tt2334879,white house down,2013,Sony,"Action,Drama,Thriller",131.0,205400000,6.4,13.026
tt1854564,percy jackson: sea of monsters,2013,Fox,"Adventure,Family,Fantasy",106.0,199900000,5.8,15.762
tt1351685,jack the giant slayer,2013,WB (NL),"Adventure,Fantasy",114.0,197700000,6.3,12.773
tt0359950,the secret life of walter mitty,2013,Fox,"Adventure,Comedy,Drama",114.0,188100000,7.3,10.743
tt2024544,12 years a slave,2013,FoxS,"Biography,Drama,History",134.0,187800000,8.1,16.493
tt2024432,identity thief,2013,Uni.,"Adventure,Comedy,Crime",111.0,174000000,5.7,13.553
tt1229340,anchorman 2: the legend continues,2013,Par.,Comedy,119.0,171500000,6.3,12.08
tt2302755,olympus has fallen,2013,FD,"Action,Thriller",119.0,170200000,6.5,13.864
tt1091191,lone survivor,2013,Uni.,"Action,Biography,Drama",121.0,154800000,7.5,15.404
tt1335975,47 ronin,2013,Uni.,"Action,Adventure,Drama",128.0,151800000,6.3,25.049
tt1821694,red 2,2013,LG/S,"Action,Comedy,Crime",116.0,148100000,6.6,14.994
tt2023587,mama,2013,Uni.,"Horror,Thriller",100.0,146400000,6.2,11.983
tt1211956,escape plan,2013,LG/S,"Action,Crime,Mystery",115.0,137300000,6.7,17.88
tt1204975,last vegas,2013,CBS,"Comedy,Drama",105.0,134400000,6.6,6.533
tt1272878,2 guns,2013,Uni.,"Action,Comedy,Crime",109.0,131900000,6.7,14.8
tt1245492,this is the end,2013,Sony,"Comedy,Fantasy",107.0,126100000,6.6,10.635
tt1731141,ender's game,2013,LG/S,"Action,Adventure,Fantasy",114.0,125500000,6.6,15.533
tt1392214,prisoners,2013,WB,"Crime,Drama,Mystery",153.0,122100000,8.1,14.358
tt2140373,saving mr. banks,2013,BV,"Biography,Comedy,Drama",125.0,117900000,7.5,9.585
tt1588173,warm bodies,2013,LG/S,"Comedy,Horror,Romance",98.0,117000000,6.9,13.259
tt2992152,personal tailor,2013,CL,"Comedy,Drama",118.0,116176000,5.2,2.02
tt1621039,free birds,2013,Rela.,"Adventure,Animation,Comedy",91.0,110400000,5.9,11.062
tt1321870,gangster squad,2013,WB,"Action,Crime,Drama",113.0,105200000,6.7,13.029
tt2431286,philomena,2013,Wein.,"Biography,Comedy,Drama",98.0,100100000,7.6,8.978
tt2378281,instructions not included,2013,LGF,"Comedy,Drama",115.0,99100000,7.6,6.842
tt1411250,riddick,2013,Uni.,"Action,Adventure,Sci-Fi",119.0,98300000,6.4,17.434
tt1702439,safe haven,2013,Rela.,"Drama,Romance,Thriller",115.0,97500000,6.7,9.095
tt2334873,blue jasmine,2013,SPC,Drama,98.0,97499999,7.3,10.443
tt1538403,the mortal instruments: city of bones,2013,SGem,"Action,Fantasy,Horror",130.0,95400000,5.9,16.484
tt2234155,the internship,2013,Fox,Comedy,119.0,93500000,6.3,0.6
tt2184339,the purge,2013,Uni.,"Horror,Thriller",85.0,89400000,5.7,24.364
tt1833673,dhoom 3,2013,Yash,"Action,Thriller",172.0,88000000,5.4,6.798
tt2194499,about time,2013,Uni.,"Comedy,Drama,Fantasy",123.0,87100000,7.8,14.133
tt0795461,scary movie 5,2013,W/Dim.,Comedy,86.0,78400000,3.5,16.316
tt0790736,r.i.p.d.,2013,Uni.,"Action,Adventure,Comedy",96.0,78300000,5.6,21.377
tt3043630,tiny times,2013,CL,"Drama,Romance",116.0,77723500,3.0,4.535
tt0816442,the book thief,2013,Fox,"Drama,War",131.0,76600000,7.6,9.034
tt0765446,escape from planet earth,2013,Wein.,"Adventure,Animation,Comedy",89.0,74600000,5.9,9.227
tt1322269,august: osage county,2013,Wein.,"Comedy,Drama",121.0,74200000,7.2,9.586
tt1322269,august: osage county,2013,Wein.,"Comedy,Drama",121.0,74200000,7.2,9.586
tt2083355,the best man holiday,2013,Uni.,"Comedy,Drama",123.0,72800000,6.7,8.581
tt2992146,young detective dee: rise of the sea dragon,2013,WAMCR,"Action,Adventure,Drama",134.0,72287800,6.5,7.689
tt2193215,the counselor,2013,Fox,"Crime,Drama,Thriller",117.0,71000000,5.3,10.55
tt1911644,the call,2013,TriS,"Crime,Drama,Horror",94.0,68600000,6.7,11.315
tt2926868,the call,2013,TriS,Documentary,25.0,68600000,7.9,11.315
tt2515086,one direction: this is us,2013,TriS,"Documentary,Music",92.0,68600000,4.2,9.005
tt1462900,the grandmaster,2013,Wein.,"Action,Biography,Drama",130.0,64100000,6.6,9.017
tt2364841,runner runner,2013,Fox,"Crime,Thriller",88.0,62700000,5.6,10.442
tt1650554,kick-ass 2,2013,Uni.,"Action,Comedy,Crime",103.0,60800000,6.6,14.793
tt2243537,a haunted house,2013,ORF,"Comedy,Fantasy",86.0,60100000,5.1,6.909
tt0790636,dallas buyers club,2013,Focus,"Biography,Drama",117.0,55200000,8.0,12.389
tt0790636,dallas buyers club,2013,Focus,"Biography,Drama",117.0,55200000,8.0,12.389
tt3008014,the face reader,2013,PM&E,"Drama,History",140.0,54616000,6.9,4.804
tt2387559,delivery man,2013,BV,"Comedy,Drama",105.0,50000000,6.4,7.962
tt2357377,the berlin file,2013,CJ,"Action,Thriller",120.0,48965000,6.6,6.895
tt1549920,the last stand,2013,LGF,"Action,Thriller",107.0,48400000,6.4,15.894
tt1572315,texas chainsaw 3d,2013,LGF,"Horror,Thriller",92.0,47200000,4.8,18.256
tt1931435,the big wedding,2013,LGF,"Comedy,Drama,Romance",89.0,46500000,5.6,11.231
tt1904996,parker,2013,FD,"Action,Crime,Thriller",118.0,46200000,6.2,14.95
tt1213663,the world's end,2013,Focus,"Action,Comedy,Sci-Fi",109.0,46100000,7.0,12.719
tt1661382,grudge match,2013,WB,"Comedy,Drama,Sport",113.0,44900000,6.4,7.918
tt2312718,homefront,2013,ORF,"Action,Thriller",100.0,43100000,6.5,14.422
tt2558484,homefront,2013,ORF,Drama,111.0,43100000,7.7,14.422
tt2357129,jobs,2013,ORF,"Biography,Drama",128.0,35900000,5.9,8.023
tt2042568,inside llewyn davis,2013,CBS,"Drama,Music",104.0,32900000,7.5,10.549
tt1333125,movie 43,2013,Rela.,Comedy,94.0,32400000,4.3,12.813
tt2609912,kevin hart: let me explain,2013,LG/S,"Comedy,Documentary",75.0,32274000,6.8,8.476
tt2229499,don jon,2013,Rela.,"Comedy,Drama,Romance",90.0,30500000,6.6,12.78
tt2244901,i give it a year,2013,Magn.,"Comedy,Romance",97.0,28234700,5.7,7.721
tt1821549,nebraska,2013,Par.,"Adventure,Comedy,Drama",115.0,27700000,7.7,9.521
tt0790628,the incredible burt wonderstone,2013,WB (NL),"Adventure,Comedy,Fantasy",100.0,27400000,5.9,9.362
tt2304771,mandela: long walk to freedom,2013,Wein.,"Biography,Drama,History",141.0,27300000,7.1,8.262
tt1487931,khumba,2013,MNE,"Adventure,Animation,Family",85.0,27201000,5.7,9.597
tt2387433,dark skies,2013,W/Dim.,"Horror,Sci-Fi,Thriller",97.0,26400000,6.3,11.582
tt2390361,enough said,2013,FoxS,"Comedy,Drama,Romance",93.0,25300000,7.0,8.722
tt1924429,trance,2013,FoxS,"Crime,Drama,Mystery",101.0,24200000,6.9,9.571
tt1171222,baggage claim,2013,FoxS,Comedy,96.0,22487000,5.1,8.666
tt1758595,diana,2013,EOne,"Biography,Drama,Romance",113.0,21735000,5.5,0.84
tt1758595,diana,2013,EOne,"Biography,Drama,Romance",113.0,21735000,5.5,7.3
tt2358891,the great beauty,2013,Jan.,Drama,141.0,21400000,7.8,9.937
tt2132285,the bling ring,2013,A24,"Biography,Crime,Drama",90.0,19100000,5.6,2.325
tt2132285,the bling ring,2013,A24,"Biography,Crime,Drama",90.0,19100000,5.6,8.935
tt2101341,dead man down,2013,FD,"Action,Crime,Drama",118.0,18100000,6.5,10.349
tt2334649,fruitvale station,2013,Wein.,"Biography,Drama,Romance",85.0,17400000,7.5,9.587
tt1532958,battle of the year,2013,SGem,"Drama,Music",110.0,16600000,5.1,5.858
tt1206543,out of the furnace,2013,Rela.,"Crime,Drama,Thriller",116.0,15600000,6.8,9.139
tt2002718,machete kills,2013,ORF,"Action,Crime,Sci-Fi",107.0,15000000,5.6,10.36
tt1413495,paranoia,2013,Rela.,"Drama,Thriller",106.0,13800000,5.7,0.6
tt1413495,paranoia,2013,Rela.,"Drama,Thriller",106.0,13800000,5.7,7.674
tt1413495,paranoia,2013,Rela.,"Drama,Thriller",106.0,13800000,5.7,0.6
tt1413495,paranoia,2013,Rela.,"Drama,Thriller",106.0,13800000,5.7,0.6
tt2017038,all is lost,2013,RAtt.,"Action,Adventure,Drama",106.0,13700000,6.9,9.869
tt1682180,stoker,2013,FoxS,"Drama,Thriller",99.0,12100000,6.8,10.738
tt2209418,before midnight,2013,SPC,"Drama,Romance",109.0,11200000,7.9,11.765
tt1602613,only god forgives,2013,RTWC,"Crime,Drama",90.0,10679000,5.7,10.196
tt2404461,the past,2013,SPC,"Drama,Mystery",130.0,10600000,7.8,9.491
tt2385006,jerusalem,2013,NGE,Documentary,44.0,9300000,7.3,1.243
tt1837703,the fifth estate,2013,BV,"Biography,Drama,Thriller",128.0,8600000,6.2,6.611
tt3203890,pulling strings,2013,LGF,"Comedy,Romance",111.0,7800000,6.0,2.783
tt1425922,black nativity,2013,FoxS,"Drama,Family,Music",93.0,7436000,4.6,1.779
tt2278871,blue is the warmest color,2013,IFC,"Drama,Romance",180.0,7400000,7.8,7.223
tt2828840,fists of legend,2013,CJ,Action,154.0,5434000,6.9,3.577
tt1869716,the east,2013,FoxS,"Adventure,Drama,Thriller",116.0,2399700,6.8,8.044
tt1426329,lovelace,2013,RTWC,"Biography,Drama",93.0,1557000,6.2,7.242
tt2388637,ain't them bodies saints,2013,IFC,"Crime,Drama,Romance",96.0,1032000,6.4,8.166
tt1596753,salinger,2013,Wein.,Documentary,120.0,651000,6.7,3.814
tt2109248,transformers: age of extinction,2014,Par.,"Action,Adventure,Sci-Fi",165.0,1104000000,5.7,20.961
tt2310332,the hobbit: the battle of the five armies,2014,WB (NL),"Adventure,Fantasy",144.0,956000000,7.4,53.783
tt2015381,guardians of the galaxy,2014,BV,"Action,Adventure,Comedy",121.0,773400000,8.1,49.606
tt1587310,maleficent,2014,BV,"Action,Adventure,Family",97.0,758500000,7.0,19.274
tt1951265,the hunger games: mockingjay - part 1,2014,LGF,"Action,Adventure,Sci-Fi",123.0,755300000,6.6,33.837
tt1877832,x-men: days of future past,2014,Fox,"Action,Adventure,Sci-Fi",132.0,747800000,8.0,41.867
tt1843866,captain america: the winter soldier,2014,BV,"Action,Adventure,Sci-Fi",136.0,714300000,7.8,18.073
tt2103281,dawn of the planet of the apes,2014,Fox,"Action,Adventure,Drama",130.0,710600000,7.6,27.641
tt1872181,the amazing spider-man 2,2014,Sony,"Action,Adventure,Sci-Fi",142.0,709000000,6.6,20.847
tt0816692,interstellar,2014,Par.,"Adventure,Drama,Sci-Fi",169.0,677400000,8.6,28.44
tt2245084,big hero 6,2014,BV,"Action,Adventure,Animation",102.0,657800000,7.8,36.92
tt2245084,big hero 6,2014,BV,"Action,Adventure,Animation",102.0,657800000,7.8,36.92
tt1646971,how to train your dragon 2,2014,Fox,"Action,Adventure,Animation",102.0,621500000,7.8,27.106
tt2179136,american sniper,2014,WB,"Action,Biography,Drama",133.0,547400000,7.3,18.473
tt2179136,american sniper,2014,WB,"Action,Biography,Drama",133.0,547400000,7.3,18.473
tt2357291,rio 2,2014,Fox,"Adventure,Animation,Comedy",101.0,500100000,6.3,18.11
tt1490017,the lego movie,2014,WB,"Action,Adventure,Animation",100.0,469200000,7.8,19.375
tt2872732,lucy,2014,Uni.,"Action,Sci-Fi,Thriller",89.0,463400000,6.4,16.73
tt1911658,penguins of madagascar,2014,Fox,"Adventure,Animation,Comedy",92.0,373100000,6.7,20.899
tt1631867,edge of tomorrow,2014,WB,"Action,Sci-Fi",113.0,370500000,7.9,19.753
tt2267998,gone girl,2014,Fox,"Drama,Mystery,Thriller",149.0,369400000,8.1,31.215
tt2692250,night at the museum: secret of the tomb,2014,Fox,"Adventure,Comedy,Family",98.0,363200000,6.2,20.064
tt1959490,noah,2014,Par.,"Action,Adventure,Drama",138.0,362599999,5.8,0.6
tt1959490,noah,2014,Par.,"Action,Adventure,Drama",138.0,362599999,5.8,13.905
tt1959490,noah,2014,Par.,"Action,Adventure,Drama",138.0,362599999,5.8,0.6
tt1790864,the maze runner,2014,Fox,"Action,Mystery,Sci-Fi",113.0,348300000,6.8,36.955
tt1253863,300: rise of an empire,2014,WB,"Action,Fantasy,War",102.0,337600000,6.2,23.68
tt2294449,22 jump street,2014,Sony,"Action,Comedy,Crime",112.0,331300000,7.0,11.176
tt2582846,the fault in our stars,2014,Fox,"Drama,Romance",126.0,307200000,7.7,16.03
tt1840309,divergent,2014,LG/S,"Action,Adventure,Mystery",139.0,288800000,6.7,16.982
tt0864835,mr. peabody & sherman,2014,Fox,"Adventure,Animation,Comedy",92.0,275700000,6.8,12.813
tt2004420,neighbors,2014,Uni.,Comedy,97.0,270700000,6.3,14.979
tt1528100,exodus: gods and kings,2014,Fox,"Action,Adventure,Drama",150.0,268200000,6.0,26.789
tt3322940,annabelle,2014,WB (NL),"Horror,Mystery,Thriller",99.0,257100000,5.4,13.989
tt2084970,the imitation game,2014,Wein.,"Biography,Drama,Thriller",114.0,233500000,8.0,33.078
tt2024469,non-stop,2014,Uni.,"Action,Mystery,Thriller",106.0,222800000,7.0,2.264
tt2024469,non-stop,2014,Uni.,"Action,Mystery,Thriller",106.0,222800000,7.0,13.562
tt0829150,dracula untold,2014,Uni.,"Action,Drama,Fantasy",92.0,217100000,6.3,29.043
tt2333784,the expendables 3,2014,LGF,"Action,Adventure,Thriller",126.0,214600000,6.1,18.797
tt2180411,into the woods,2014,BV,"Adventure,Comedy,Drama",125.0,213100000,6.0,1.201
tt2180411,into the woods,2014,BV,"Adventure,Comedy,Drama",125.0,213100000,6.0,13.726
tt2369135,need for speed,2014,BV,"Action,Crime,Thriller",132.0,203300000,6.5,13.723
tt0455944,the equalizer,2014,Sony,"Action,Crime,Thriller",132.0,192300000,7.2,28.942
tt2278388,the grand budapest hotel,2014,FoxS,"Adventure,Comedy,Crime",99.0,174800000,8.1,18.31
tt2096672,dumb and dumber to,2014,Uni.,"Adventure,Comedy",109.0,169800000,5.6,15.964
tt1809398,unbroken,2014,Uni.,"Biography,Drama,Sport",137.0,163400000,7.2,12.354
tt2106361,into the storm,2014,WB (NL),"Action,Adventure,Drama",89.0,161700000,5.8,8.884
tt2177771,the monuments men,2014,Sony,"Comedy,Drama,History",118.0,155000000,6.1,12.861
tt1408253,ride along,2014,Uni.,"Action,Comedy,Crime",99.0,154400000,6.2,10.831
tt2980706,planes: fire & rescue,2014,BV,"Adventure,Animation,Comedy",83.0,151400000,6.0,9.231
tt1924435,let's be cops,2014,Fox,"Comedy,Crime",104.0,138200000,6.4,18.395
tt1205537,jack ryan: shadow recruit,2014,Par.,"Action,Drama,Thriller",105.0,135500000,6.2,11.061
tt1086772,blended,2014,WB,"Comedy,Romance",117.0,128000000,6.5,10.613
tt1956620,sex tape,2014,Sony,"Comedy,Romance",94.0,126000000,5.1,20.429
